,0,1,2,3,4
0,57.075838427842626,-134.29205684184024,2018.8738341665812,0.5167592167854309,0.0
1,57.07601805728899,-134.29208772018498,2018.8738341666703,0.46945086121559143,0.0
2,57.076202430696384,-134.29211897936386,2018.8738341667618,0.43979009985923767,0.0
3,57.07638150470106,-134.29214907356305,2018.8738341668504,0.39124631881713867,0.0
4,57.07656058416076,-134.29217907456132,2018.8738341669393,0.35107699036598206,0.0
5,57.076733910498234,-134.29220820141333,2018.8738341670253,0.42177438735961914,0.0
6,57.076909968599814,-134.29223797519592,2018.8738341671128,0.49506643414497375,0.0
7,57.07708839779611,-134.2922688008234,2018.873834167202,0.45226147770881653,0.0
8,57.07726939164469,-134.29230057362253,2018.8738341672924,0.44771385192871094,0.0
9,57.07745018235499,-134.2923325032383,2018.873834167383,0.5036357045173645,0.0
10,57.07762636823367,-134.29236369443618,2018.8738341674714,0.5244936943054199,0.0
11,57.07779946124302,-134.29239433375378,2018.8738341675582,0.547152042388916,0.0
12,57.07798487140287,-134.29242708006015,2018.8738341676512,0.5485407114028931,0.0
13,57.07817171696783,-134.2924599506661,2018.8738341677451,0.48365047574043274,0.0
14,57.07835074234029,-134.2924909708973,2018.873834167835,0.4608358144760132,0.0
15,57.078527687906146,-134.2925213707688,2018.8738341679239,0.4677163064479828,0.0
16,57.07870682520473,-134.29255218887133,2018.8738341680137,0.5100218057632446,0.0
17,57.078887847930744,-134.29258345065097,2018.8738341681044,0.5024088025093079,0.0
18,57.07906105611955,-134.29261356331932,2018.873834168191,0.47666582465171814,0.0
19,57.07924037148071,-134.29264499864445,2018.873834168281,0.46828144788742065,0.0
20,57.07941530968826,-134.2926759693335,2018.8738341683686,0.48585137724876404,0.0
21,57.07959540104931,-134.29270842703,2018.8738341684589,0.537494957447052,0.0
22,57.07978065825964,-134.2927422925734,2018.8738341685516,0.5120623707771301,0.0
23,57.07995699812399,-134.29277468068082,2018.87383416864,0.4178401827812195,0.0
24,57.08013415523722,-134.29280732203705,2018.8738341687285,0.42701011896133423,0.0
25,57.080309732156486,-134.2928396683303,2018.8738341688163,0.48052993416786194,0.0
26,57.08048299987985,-134.29287148242085,2018.8738341689027,0.5023804903030396,0.0
27,57.080665102566016,-134.2929047165017,2018.8738341689934,0.4747501015663147,0.0
28,57.08085081852864,-134.29293821235234,2018.8738341690857,0.42258620262145996,0.0
29,57.081032460059795,-134.292970604044,2018.8738341691758,0.43666329979896545,0.0
30,57.081201180518654,-134.29300045084588,2018.8738341692595,0.44600263237953186,0.0
31,57.081382480548314,-134.29303225365837,2018.8738341693493,0.49895915389060974,0.0
32,57.0815723277538,-134.29306533726208,2018.8738341694436,0.5545458197593689,0.0
33,57.0817513543856,-134.2930963242977,2018.8738341695328,0.5282837748527527,0.0
34,57.081930388761485,-134.29312716521648,2018.873834169622,0.45679575204849243,0.0
35,57.08210458098065,-134.2931571249091,2018.8738341697092,0.40543583035469055,0.0
36,57.08228384937949,-134.29318797332377,2018.8738341697992,0.4254676401615143,0.0
37,57.08246034931795,-134.29321835468403,2018.873834169888,0.4561409056186676,0.0
38,57.08263334297886,-134.2932481767739,2018.873834169975,0.46253934502601624,0.0
39,57.08282227371866,-134.29328086243405,2018.8738341700703,0.5141539573669434,0.0
40,57.08300196293718,-134.29331207183364,2018.8738341701608,0.5055855512619019,0.0
41,57.08318131211264,-134.29334338486322,2018.873834170251,0.47390323877334595,0.0
42,57.08336123801624,-134.2933749734576,2018.8738341703413,0.47409358620643616,0.0
43,57.08354032123936,-134.2934065864639,2018.873834170431,0.46900448203086853,0.0
44,57.08372056575387,-134.29343868382182,2018.8738341705214,0.5121000409126282,0.0
